Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
18 DEC 2025,MAZDA,EQ,MAZDA LIMITED            ,Listed    ,18 DEC 2025,               2.00,          20025000,            214.15,     4288153500.00     
18 DEC 2025,MAZDOCK,EQ,MAZAGON DOCK SHIPBUIL LTD,Listed    ,18 DEC 2025,               5.00,         403380000,           2358.00,   951170040000.00   
18 DEC 2025,MBAPL,EQ,MADHYA BHARAT AGRO P. LTD,Listed    ,18 DEC 2025,              10.00,          87626940,            401.35,    35169072369.00     
18 DEC 2025,MBEL,EQ,M AND B ENGINEERING LTD  ,Listed    ,18 DEC 2025,              10.00,          57148215,            376.85,    21536304822.75      
18 DEC 2025,MBLINFRA,EQ,MBL INFRASTRUCTURE LTD   ,Listed    ,18 DEC 2025,              10.00,         152529256,             30.45,     4644515845.20  
18 DEC 2025,MCL,EQ,MADHAV COPPER LIMITED    ,Listed    ,18 DEC 2025,               5.00,          27142800,             49.80,     1352254296.00       
18 DEC 2025,MCLEODRUSS,BE,MCLEOD RUSSEL INDIA LTD. ,Listed    ,18 DEC 2025,               5.00,         104455735,             44.35,     4633656404.60
18 DEC 2025,MCLOUD,EQ,MAGELLANIC CLOUD LIMITED ,Listed    ,18 DEC 2025,               2.00,         584395120,             26.05,    15229336827.20    
18 DEC 2025,MCON,SM,MCON RASAYAN INDIA LTD   ,Listed    ,18 DEC 2025,              10.00,           7329090,             66.00,      483719940.00      
18 DEC 2025,MCX,EQ,MULTI COMMODITY EXCHANGE ,Permitted ,18 DEC 2025,              10.00,          50998369,          10172.00,   518755409468.00       
18 DEC 2025,MDL,SM,MARVEL DECOR LIMITED     ,Listed    ,18 DEC 2025,              10.00,          17740140,             73.00,     1295030220.00       
18 DEC 2025,MEDANTA,EQ,GLOBAL HEALTH LIMITED    ,Listed    ,18 DEC 2025,               2.00,         268790382,           1152.60,   309807794293.20   
18 DEC 2025,MEDIASSIST,EQ,MEDI ASSIST HEALTH SER L ,Listed    ,18 DEC 2025,               5.00,          70649862,            436.90,    30866924707.80
18 DEC 2025,MEDICAMEQ,EQ,MEDICAMEN BIOTECH LIMITED,Listed    ,18 DEC 2025,              10.00,          13562815,            389.65,     5284750864.75 
18 DEC 2025,MEDICO,EQ,MEDICO REMEDIES LIMITED  ,Listed    ,18 DEC 2025,               2.00,          82984000,             49.65,     4121815280.00    
18 DEC 2025,MEDIORG,SM,MEDICAMEN ORGANICS LTD   ,Listed    ,18 DEC 2025,              10.00,          11700000,             24.00,      280800000.00   
18 DEC 2025,MEDISTEP,SM,MEDISTEP HEALTHCARE LTD  ,Listed    ,18 DEC 2025,              10.00,          14209546,             25.05,      355949127.30  
18 DEC 2025,MEDPLUS,EQ,MEDPLUS HEALTH SERV LTD  ,Listed    ,18 DEC 2025,               2.00,         119822581,            813.30,    97451705127.30   
18 DEC 2025,MEESHO,EQ,MEESHO LIMITED           ,Listed    ,18 DEC 2025,               1.00,        4513131000,            235.55,  1063158269670.00    
18 DEC 2025,MEGAFLEX,ST,MEGA FLEX PLASTICS LTD   ,Listed    ,18 DEC 2025,              10.00,          12131025,            109.50,     1328347237.50  
18 DEC 2025,MEGASOFT,BE,MEGASOFT LTD             ,Listed    ,18 DEC 2025,              10.00,          73770041,            170.50,    12579267391.30  
18 DEC 2025,MEGASTAR,BE,MEGASTAR FOODS LIMITED   ,Listed    ,18 DEC 2025,              10.00,          11293700,            238.00,     2687674726.00  
18 DEC 2025,MEGATHERM,SM,MEGATHERM INDUCTION LTD  ,Listed    ,18 DEC 2025,              10.00,          18840729,            216.10,     4071481536.90 
18 DEC 2025,MEIL,EQ,MANGAL ELECTRICAL IND L  ,Listed    ,18 DEC 2025,              10.00,          27630124,            361.20,     9980000788.80      
18 DEC 2025,MENONBE,EQ,MENON BEARINGS LIMITED   ,Listed    ,18 DEC 2025,               1.00,          56040000,            103.00,     5773240800.00   
18 DEC 2025,MEP,BZ,MEP INFRA. DEVELOPERS LTD,Listed    ,18 DEC 2025,              10.00,         183446051,              2.15,      396243470.15       
18 DEC 2025,METROBRAND,EQ,METRO BRANDS LIMITED     ,Listed    ,18 DEC 2025,               5.00,         272294741,           1123.20,   305841453091.20
18 DEC 2025,METROPOLIS,EQ,METROPOLIS HEALTHCARE LTD,Listed    ,18 DEC 2025,               2.00,          51807460,           1869.30,    96843684978.00
18 DEC 2025,MFML,EQ,MAHALAXMI FABRIC MILLS LT,Listed    ,18 DEC 2025,              10.00,          10620275,             25.85,      274321703.25      
18 DEC 2025,MFSL,EQ,MAX FINANCIAL SERV LTD   ,Listed    ,18 DEC 2025,               2.00,         345114771,           1686.60,   582070572768.60      
18 DEC 2025,MGEL,EQ,MANGALAM GLOBAL ENT LTD  ,Listed    ,18 DEC 2025,               1.00,         329555600,             14.95,     4926856220.00      
18 DEC 2025,MGL,EQ,MAHANAGAR GAS LTD.       ,Listed    ,18 DEC 2025,              10.00,          98777778,           1121.70,   110799033582.60       
18 DEC 2025,MGSL,SM,MATRIX GEO SOLUTIONS LTD ,Listed    ,18 DEC 2025,              10.00,          14581832,             85.95,     1253308460.40      
18 DEC 2025,MHHL,SM,MOHINI HEALTH&HYGIENE LTD,Listed    ,17 DEC 2025,              10.00,          18235900,             37.90,      691140610.00      
18 DEC 2025,MHLXMIRU,EQ,MAHALAXMI RUBTECH LIMITED,Listed    ,18 DEC 2025,              10.00,          10620275,            215.30,     2286545207.50  
18 DEC 2025,MHRIL,EQ,MAHINDRA HOLIDAYS LTD    ,Listed    ,18 DEC 2025,              10.00,         202016973,            305.65,    61746487797.45     
18 DEC 2025,MICEL,EQ,MIC ELECTRONICS LTD      ,Listed    ,18 DEC 2025,               2.00,         241011560,             43.25,    10421339854.40     
18 DEC 2025,MICROPRO,SM,MICROPRO SOFTWARE SOL L  ,Listed    ,18 DEC 2025,              10.00,          14299400,             20.00,      285988000.00  
18 DEC 2025,MIDHANI,EQ,MISHRA DHATU NIGAM LTD   ,Listed    ,18 DEC 2025,              10.00,         187340000,            291.90,    54684546000.00   
18 DEC 2025,MIDWESTLTD,EQ,MIDWEST LIMITED          ,Listed    ,18 DEC 2025,               5.00,          36160816,           1541.80,    55752746108.80
18 DEC 2025,MIEL,SM,MANGLAM INFRA & ENG LTD  ,Listed    ,18 DEC 2025,              10.00,          17596700,             19.45,      342255815.00      
18 DEC 2025,MILTON,SM,MILTON INDUSTRIES LIMITED,Listed    ,16 DEC 2025,              10.00,          16995000,             30.50,      518347500.00    
18 DEC 2025,MINDACORP,EQ,MINDA CORPORATION LTD    ,Listed    ,18 DEC 2025,               2.00,         239079428,            581.65,   139060549296.20 
18 DEC 2025,MINDPOOL,SM,MINDPOOL TECHNOLOGIES LTD,Listed    ,11 SEP 2025,              10.00,           4237500,             71.10,      301286250.00  
18 DEC 2025,MINDSPACE,RR,MINDSPACE BUSINESS P REIT,Listed    ,18 DEC 2025,             275.00,         609183634,            474.90,   289307399622.95 
18 DEC 2025,MINDTECK,EQ,MINDTECK (INDIA) LIMITED ,Listed    ,18 DEC 2025,              10.00,          31954221,            198.40,     6339078362.00  
18 DEC 2025,MIRCELECTR,EQ,MIRC ELECTRONICS LTD     ,Listed    ,18 DEC 2025,               1.00,         280442464,             24.70,     6924124436.15
18 DEC 2025,MIRZAINT,EQ,MIRZA INTERNATIONAL LIMIT,Listed    ,18 DEC 2025,               2.00,         138201900,             40.60,     5610997140.00  
18 DEC 2025,MITCON,EQ,MITCON CON & ENG SER LTD ,Listed    ,18 DEC 2025,              10.00,          17418418,             69.15,     1204483604.70    
18 DEC 2025,MITTAL,EQ,MITTAL LIFE STYLE LIMITED,Listed    ,18 DEC 2025,               1.00,         224016720,              1.20,      273300398.40    
18 DEC 2025,MKPL,EQ,M K PROTEINS LIMITED     ,Listed    ,18 DEC 2025,               1.00,         375372000,              6.00,     2259739440.00      
18 DEC 2025,MMEL,SM,MOVING MEDIA ENTER LTD   ,Listed    ,18 DEC 2025,              10.00,          18806336,             49.50,      930913632.00      
18 DEC 2025,MMFL,EQ,MM FORGINGS LTD          ,Listed    ,18 DEC 2025,              10.00,          48281600,            375.55,    18132154880.00      
18 DEC 2025,MMP,EQ,MMP INDUSTRIES LIMITED   ,Listed    ,18 DEC 2025,              10.00,          25402613,            249.90,     6348112988.70       
18 DEC 2025,MMTC,EQ,MMTC LIMITED             ,Listed    ,18 DEC 2025,               1.00,        1500000000,             54.15,    81210000000.00      
18 DEC 2025,MOBIKWIK,EQ,ONE MOBIKWIK SYSTEMS LTD ,Listed    ,18 DEC 2025,               2.00,          78152186,            235.20,    18382175669.05  
18 DEC 2025,MODINATUR,EQ,MODI NATURALS LIMITED    ,Listed    ,18 DEC 2025,              10.00,          13306397,            366.15,     4872137261.55 
18 DEC 2025,MODIRUBBER,EQ,MODI RUBBER LTD          ,Listed    ,18 DEC 2025,              10.00,          25040532,            100.45,     2514820628.75
18 DEC 2025,MODIS,EQ,MODIS NAVNIRMAN LTD      ,Listed    ,18 DEC 2025,              10.00,          19591200,            337.80,     6617907360.00     
18 DEC 2025,MODISONLTD,EQ,MODISON LIMITED          ,Listed    ,18 DEC 2025,               1.00,          32450000,            133.00,     4315850000.00
18 DEC 2025,MODTHREAD,EQ,MODERN THREADS INDIA LTD ,Listed    ,18 DEC 2025,              10.00,          34775160,             43.75,     1521065498.40 
18 DEC 2025,MOHITIND,EQ,MOHIT INDUSTRIES LTD     ,Listed    ,18 DEC 2025,              10.00,          14157575,             28.70,      406039251.00  
18 DEC 2025,MOIL,EQ,MOIL LIMITED             ,Listed    ,18 DEC 2025,              10.00,         203485211,            319.90,    65094918998.90      
18 DEC 2025,MOKSH,EQ,MOKSH ORNAMENTS LIMITED  ,Listed    ,18 DEC 2025,               2.00,          86322697,             15.90,     1374257336.25     
18 DEC 2025,MOL,EQ,MEGHMANI ORGANICS LIMITED,Listed    ,18 DEC 2025,               1.00,         254314211,             62.60,    15917526466.50       
18 DEC 2025,MOLDTECH,EQ,MOLD-TEK TECHNOLOGIES LTD,Listed    ,18 DEC 2025,               2.00,          28805118,            157.90,     4548040081.00  
18 DEC 2025,MOLDTKPAC,EQ,MOLD-TEK PACKAGING LTD   ,Listed    ,18 DEC 2025,               5.00,          33120639,            563.30,    18656855948.70 
18 DEC 2025,MONARCH,EQ,MONARCH NETWORTH CAP LTD ,Listed    ,18 DEC 2025,              10.00,          73907387,            300.40,    22201779054.80   
18 DEC 2025,MONEYBOXX,EQ,MONEYBOXX FINANCE LIMITED,Listed    ,18 DEC 2025,              10.00,          65409200,             62.95,     4117509140.00 
18 DEC 2025,MONOLITH,SM,MONOLITHISCH INDIA LTD   ,Listed    ,18 DEC 2025,              10.00,          21736000,            478.65,    10403936400.00  
18 DEC 2025,MONOPHARMA,SM,MONO PHARMACARE LIMITED  ,Listed    ,18 DEC 2025,              10.00,          17668564,             16.50,      291531306.00
18 DEC 2025,MONTECARLO,EQ,MONTE CARLO FASHIONS LTD.,Listed    ,18 DEC 2025,              10.00,          20732064,            702.10,    14555982134.40
18 DEC 2025,MOREPENLAB,EQ,MOREPEN LAB. LTD         ,Listed    ,18 DEC 2025,               2.00,         547953699,             38.70,    21194849077.30
18 DEC 2025,MOS,SM,MOS UTILITY LIMITED      ,Listed    ,18 DEC 2025,               2.00,         249355860,             22.50,     5610506850.00       
18 DEC 2025,MOSCHIP,EQ,MOSCHIP TECHNOLOGIES LTD ,Listed    ,18 DEC 2025,               2.00,         192123165,            195.05,    37473623333.25   
18 DEC 2025,MOTHERSON,EQ,SAMVRDHNA MTHRSN INTL LTD,Listed    ,18 DEC 2025,               1.00,       10554442601,            117.15,  1236452950707.15 
18 DEC 2025,MOTILALOFS,EQ,MOTILAL OSWAL FIN LTD    ,Listed    ,18 DEC 2025,               1.00,         600409847,            867.70,   520975624241.90
18 DEC 2025,MOTISONS,EQ,MOTISONS JEWELLERS LTD   ,Listed    ,18 DEC 2025,               1.00,         984460000,             15.70,    15456022000.00  
18 DEC 2025,MOTOGENFIN,EQ,MOTOR & GENERAL FINANCE L,Listed    ,18 DEC 2025,               5.00,          38727190,             22.95,      889563554.30
18 DEC 2025,MOXSH,ST,MOXSH OVERSEAS EDUCON LTD,Listed    ,18 DEC 2025,              10.00,           8963200,             94.50,      847022400.00     
18 DEC 2025,MPEL,SM,MANAS POLYMER N ENERGIE L,Listed    ,18 DEC 2025,              10.00,           7776000,             89.35,      694785600.00      
18 DEC 2025,MPHASIS,EQ,MPHASIS LIMITED          ,Listed    ,18 DEC 2025,              10.00,         190261721,           2887.90,   549456824075.90   
18 DEC 2025,MPSLTD,EQ,MPS LIMITED              ,Listed    ,18 DEC 2025,              10.00,          17105816,           2010.10,    34384400741.60    
18 DEC 2025,MPTODAY,SM,M P TODAY MEDIA LIMITED  ,Listed    ,26 NOV 2025,              10.00,           4568000,             47.55,      217208400.00   
18 DEC 2025,MRF,EQ,MRF LTD                  ,Listed    ,18 DEC 2025,              10.00,           4241143,         152260.00,   645756433180.00       
18 DEC 2025,MRIL,SM,MAHENDRA REALTO & INFRA L,Listed    ,18 DEC 2025,              10.00,          22103900,             55.30,     1222345670.00      
18 DEC 2025,MRPL,EQ,MRPL                     ,Listed    ,18 DEC 2025,              10.00,        1752598777,            143.70,   251848444254.90      
18 DEC 2025,MSPL,EQ,MSP STEEL & POWER LTD.   ,Listed    ,18 DEC 2025,              10.00,         566796645,             35.75,    20274315991.65      
18 DEC 2025,MSTCLTD,EQ,MSTC LIMITED             ,Listed    ,18 DEC 2025,              10.00,          70400000,            461.30,    32475520000.00   
18 DEC 2025,MSUMI,EQ,MOTHERSON SUMI WRNG IND L,Listed    ,18 DEC 2025,               1.00,        6631661898,             44.90,   297761619220.20     
18 DEC 2025,MTARTECH,EQ,MTAR TECHNOLOGIES LIMITED,Listed    ,18 DEC 2025,              10.00,          30759591,           2306.00,    70931616846.00  
18 DEC 2025,MTEDUCARE,BE,MT EDUCARE LTD           ,Listed    ,18 DEC 2025,              10.00,          72228054,              1.95,      140122424.75 
18 DEC 2025,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,Listed    ,18 DEC 2025,              10.00,         630000000,             35.95,    22635900000.00      
18 DEC 2025,MUFIN,EQ,MUFIN GREEN FINANCE LTD  ,Listed    ,18 DEC 2025,               1.00,         168315172,            111.50,    18763775374.55     
18 DEC 2025,MUFTI,EQ,CREDO BRANDS MARKETING L ,Listed    ,18 DEC 2025,               2.00,          65370103,             96.80,     6327172269.35     
18 DEC 2025,MUKANDLTD,EQ,MUKAND LTD.              ,Listed    ,18 DEC 2025,              10.00,         144495563,            131.25,    18963597688.10 
18 DEC 2025,MUKKA,EQ,MUKKA PROTEINS LIMITED   ,Listed    ,18 DEC 2025,               1.00,         300000000,             24.00,     7194000000.00     
18 DEC 2025,MUKTAARTS,EQ,MUKTA ARTS LIMITED       ,Listed    ,18 DEC 2025,               5.00,          22585200,             59.00,     1332752652.00 
18 DEC 2025,MUNISH,SM,MUNISH FORGE LIMITED     ,Listed    ,18 DEC 2025,              10.00,          24070263,            103.30,     2486458167.90    
18 DEC 2025,MUNJALAU,EQ,MUNJAL AUTO IND. LTD.    ,Listed    ,18 DEC 2025,               2.00,         100000000,             77.70,     7769000000.00  
18 DEC 2025,MUNJALSHOW,EQ,MUNJAL SHOWA LTD         ,Listed    ,18 DEC 2025,               2.00,          39995000,            122.30,     4892188400.00
18 DEC 2025,MURUDCERA,EQ,MURUDESHWAR CERAMICS LTD ,Listed    ,18 DEC 2025,              10.00,          60545260,             34.15,     2066409723.80 
18 DEC 2025,MUTHOOTCAP,EQ,MUTHOOT CAP SERV LTD     ,Listed    ,18 DEC 2025,              10.00,          16447533,            269.50,     4432610143.50
18 DEC 2025,MUTHOOTFIN,EQ,MUTHOOT FINANCE LIMITED  ,Listed    ,18 DEC 2025,              10.00,         401468476,           3749.90,  1505466638152.40
18 DEC 2025,MUTHOOTMF,EQ,MUTHOOT MICROFIN LIMITED ,Listed    ,18 DEC 2025,              10.00,         170492176,            179.60,    30620394809.60 
18 DEC 2025,MVGJL,EQ,MANOJ VAIBHAV GEM N JEW L,Listed    ,18 DEC 2025,              10.00,          48847441,            175.35,     8564910304.95     
18 DEC 2025,MVKAGRO,ST,M.V.K. AGRO FOOD PROD LTD,Listed    ,18 DEC 2025,              10.00,          15490000,            719.90,    11151251000.00   
18 DEC 2025,MWL,EQ,MANGALAM WORLDWIDE LTD   ,Listed    ,18 DEC 2025,              10.00,          29700674,            268.45,     7973442942.05       
18 DEC 2025,MYMUDRA,ST,MY MUDRA FINCORP LIMITED ,Listed    ,18 DEC 2025,              10.00,          11391800,             80.50,      917039900.00   
18 DEC 2025,NACLIND,EQ,NACL INDUSTRIES LIMITED  ,Listed    ,18 DEC 2025,               1.00,         233912685,            158.10,    36986273752.20   
18 DEC 2025,NAGAFERT,EQ,NAGARJUN FERT AND CHE LTD,Listed    ,18 DEC 2025,               1.00,         598065003,              4.60,     2751099013.80  
18 DEC 2025,NAGREEKCAP,BE,NAGREEKA CAP & INFR.LTD  ,Listed    ,18 DEC 2025,               5.00,          12615300,             27.15,      342505395.00
18 DEC 2025,NAGREEKEXP,EQ,NAGREEKA EXPORTS LTD.    ,Listed    ,18 DEC 2025,               5.00,          31249250,             25.45,      795605905.00
18 DEC 2025,NAHARCAP,EQ,NAHAR CAP & FIN.         ,Listed    ,18 DEC 2025,               5.00,          16746167,            256.15,     4289530677.05  
18 DEC 2025,NAHARINDUS,EQ,NAHAR INDS ENT LTD       ,Listed    ,18 DEC 2025,              10.00,          43205581,            106.15,     4586704478.95
18 DEC 2025,NAHARPOLY,EQ,NAHAR POLY FILMS LIMITED ,Listed    ,18 DEC 2025,               5.00,          24587991,            243.80,     5994552205.80 
18 DEC 2025,NAHARSPING,EQ,NAHAR SPINNING MILLS LTD.,Listed    ,18 DEC 2025,               5.00,          36065303,            193.70,     6986570497.15
18 DEC 2025,NAM-INDIA,EQ,NIPPON L I A M LTD       ,Listed    ,18 DEC 2025,              10.00,         636646816,            915.65,   582945657070.40 
18 DEC 2025,NAMAN,SM,NAMAN IN-STORE (INDIA) L ,Listed    ,18 DEC 2025,              10.00,          13065980,             67.05,      876073959.00     
18 DEC 2025,NAMOEWASTE,SM,NAMO EWASTE MANAGEMENT L ,Listed    ,18 DEC 2025,              10.00,          22867515,            183.45,     4195045626.75
18 DEC 2025,NARMADA,BE,NARMADA AGROBASE LIMITED ,Listed    ,18 DEC 2025,              10.00,          37936399,             20.80,      789077099.20   
18 DEC 2025,NATCAPSUQ,EQ,NATURAL CAPSULES LIMITED ,Listed    ,18 DEC 2025,              10.00,          10341154,            175.15,     1811149711.55 
18 DEC 2025,NATCOPHARM,EQ,NATCO PHARMA LTD.        ,Listed    ,18 DEC 2025,               2.00,         179109870,            914.85,   163858664569.50
18 DEC 2025,NATHBIOGEN,EQ,NATH BIO-GENES (I) LTD   ,Listed    ,18 DEC 2025,              10.00,          19004000,            153.50,     2917304040.00
18 DEC 2025,NATIONALUM,EQ,NATIONAL ALUMINIUM CO LTD,Listed    ,18 DEC 2025,               5.00,        1836631787,            279.25,   512879426519.75
18 DEC 2025,NAUKRI,EQ,INFO EDGE (I) LTD        ,Listed    ,18 DEC 2025,               2.00,         648420600,           1333.70,   864798554220.00    
18 DEC 2025,NAVA,EQ,NAVA LIMITED             ,Listed    ,18 DEC 2025,               1.00,         283001276,            568.55,   160900375469.80      
18 DEC 2025,NAVINFLUOR,EQ,NAVIN FLUORINE INT. LTD  ,Listed    ,18 DEC 2025,               2.00,          51205774,           5807.50,   297377532505.00
18 DEC 2025,NAVKARCORP,EQ,NAVKAR CORPORATION LTD.  ,Listed    ,18 DEC 2025,              10.00,         150519181,             94.25,    14187938001.05
18 DEC 2025,NAVKARURB,EQ,NAVKAR URBANSTRUCTURE LTD,Listed    ,18 DEC 2025,               1.00,        1122090422,              1.35,     1503601165.50 
18 DEC 2025,NAVNETEDUL,EQ,NAVNEET EDUCATION LTD    ,Listed    ,18 DEC 2025,               2.00,         226213181,            143.00,    32343960619.40
18 DEC 2025,NAZARA,EQ,NAZARA TECHNOLOGIES LTD  ,Listed    ,18 DEC 2025,               2.00,         370465024,            232.95,    86299827340.80    
18 DEC 2025,NBCC,EQ,NBCC (INDIA) LIMITED     ,Listed    ,18 DEC 2025,               1.00,        2700000000,            108.25,   292302000000.00      
18 DEC 2025,NBIFIN,EQ,N.B.I. IND. FIN. CO. LTD ,Listed    ,18 DEC 2025,               5.00,           2954850,           2246.10,     6636888585.00    
18 DEC 2025,NCC,EQ,NCC LIMITED              ,Listed    ,18 DEC 2025,               2.00,         627846588,            153.05,    96104477225.15       
18 DEC 2025,NCLIND,EQ,NCL INDUSTRIES LIMITED   ,Listed    ,18 DEC 2025,              10.00,          45232790,            198.80,     8993183307.80    
18 DEC 2025,NDGL,EQ,NAGA DHUNSERI GROUP LTD  ,Listed    ,18 DEC 2025,              10.00,           1000000,           2842.00,     2842000000.00      
18 DEC 2025,NDL,EQ,NANDAN DENIM LIMITED     ,Listed    ,18 DEC 2025,               1.00,        1441471680,              2.95,     4252341456.00       
18 DEC 2025,NDLVENTURE,EQ,NDL VENTURES LIMITED     ,Listed    ,18 DEC 2025,              10.00,          33671621,             89.30,     3007549187.70
18 DEC 2025,NDRAUTO,EQ,NDR AUTO COMPONENTS LTD  ,Listed    ,18 DEC 2025,              10.00,          23785304,            813.65,    19352912599.60   
18 DEC 2025,NDRINVIT,IV,NDR INVIT TRUST          ,Listed    ,17 DEC 2025,             100.00,         396012214,            124.00,    49105514536.00  
18 DEC 2025,NDTV,EQ,NDTV LTD                 ,Listed    ,18 DEC 2025,               4.00,         112824717,             86.40,     9749183795.95      
18 DEC 2025,NECCLTD,EQ,NORTH EAST CARRY CORP LTD,Listed    ,18 DEC 2025,              10.00,          95954789,             18.20,     1748296255.60   
18 DEC 2025,NECLIFE,BE,NECTAR LIFESCIENCES LTD. ,Listed    ,18 DEC 2025,               1.00,         224260970,             21.15,     4740876905.80   
18 DEC 2025,NEELAM,SM,NEELAM LINENS & GAR (I) L,Listed    ,18 DEC 2025,              10.00,          20218000,             13.95,      282041100.00    
18 DEC 2025,NELCAST,EQ,NELCAST LIMITED          ,Listed    ,18 DEC 2025,               2.00,          87001200,            101.95,     8868902328.00   
18 DEC 2025,NELCO,EQ,NELCO LTD                ,Listed    ,18 DEC 2025,              10.00,          22818400,            717.35,    16368779240.00     
18 DEC 2025,NEOCHEM,ST,NEOCHEM BIO SOLUTIONS LTD,Listed    ,18 DEC 2025,              10.00,          17120753,             94.70,     1621335309.10   
18 DEC 2025,NEOGEN,EQ,NEOGEN CHEMICALS LIMITED ,Listed    ,18 DEC 2025,              10.00,          26381674,           1075.00,    28360299550.00    
18 DEC 2025,NEPHROCARE,ST,NEPHRO CARE INDIA LIMITED,Listed    ,18 DEC 2025,              10.00,          16486400,            120.85,     1992381440.00
18 DEC 2025,NEPHROPLUS,EQ,NEPHROCARE HEALTH SERV L ,Listed    ,18 DEC 2025,               2.00,         100340717,            461.70,    46327309038.90
18 DEC 2025,NEPTUNE,SM,NEPTUNE PETROCHEMICALS L ,Listed    ,18 DEC 2025,              10.00,          22653500,            216.75,     4910146125.00   
18 DEC 2025,NESCO,EQ,NESCO LTD.               ,Listed    ,18 DEC 2025,               2.00,          70459960,           1219.30,    85911829228.00     
18 DEC 2025,NESTLEIND,EQ,NESTLE INDIA LIMITED     ,Listed    ,18 DEC 2025,               1.00,        1928314320,           1233.50,  2378575713720.00 
18 DEC 2025,NETWEB,EQ,NETWEB TECH INDIA LTD    ,Listed    ,18 DEC 2025,               2.00,          56653868,           3120.60,   176794060480.80    
18 DEC 2025,NETWORK18,EQ,NETWORK18 MEDIA & INV LTD,Listed    ,18 DEC 2025,               5.00,        1542000018,             41.40,    63854220745.40 
18 DEC 2025,NEULANDLAB,EQ,NEULAND LAB LTD.         ,Listed    ,18 DEC 2025,              10.00,          12829889,          15799.00,   202699416311.00
18 DEC 2025,NEWGEN,EQ,NEWGEN SOFTWARE TECH LTD ,Listed    ,18 DEC 2025,              10.00,         141678787,            834.85,   118280535326.95    
18 DEC 2025,NEWJAISA,SM,NEWJAISA TECHNOLOGIES LTD,Listed    ,18 DEC 2025,               5.00,          35354300,             30.50,     1078306150.00  
18 DEC 2025,NEXTMEDIA,EQ,NEXT MEDIAWORKS LIMITED  ,Listed    ,18 DEC 2025,              10.00,          66892908,              6.05,      403364235.25 
18 DEC 2025,NFL,EQ,NATIONAL FERT. LTD       ,Listed    ,18 DEC 2025,              10.00,         490578400,             85.15,    41767844976.00       
18 DEC 2025,NGIL,EQ,NAKODA GROUP OF IND. LTD ,Listed    ,18 DEC 2025,              10.00,          17534300,             29.70,      520593367.00      
18 DEC 2025,NGLFINE,EQ,NGL FINE CHEM LIMITED    ,Listed    ,18 DEC 2025,               5.00,           6178024,           1306.10,     8069117146.40   
18 DEC 2025,NH,EQ,NARAYANA HRUDAYALAYA LTD.,Listed    ,18 DEC 2025,              10.00,         204360804,           1837.00,   375410796948.00        
18 DEC 2025,NHIT,IV,NATIONAL HIGHW INFRA TRUS,Listed    ,16 DEC 2025,             100.00,        1936850600,            148.15,   286944416390.00      
18 DEC 2025,NHPC,EQ,NHPC LTD                 ,Listed    ,18 DEC 2025,              10.00,       10045034805,             75.05,   753779411767.20      
18 DEC 2025,NIACL,EQ,THE NEW INDIA ASSU CO LTD,Listed    ,18 DEC 2025,               5.00,        1648000000,            158.95,   261966080000.00     
18 DEC 2025,NIBE,EQ,NIBE LIMITED             ,Listed    ,18 DEC 2025,              10.00,          14501273,           1108.30,    16071760865.90      
18 DEC 2025,NIBL,EQ,NRB INDUS. BEARINGS LTD. ,Listed    ,18 DEC 2025,               2.00,          24230650,             28.70,      695661961.50      
18 DEC 2025,NIDAN,SM,NIDAN LABS AND HEALTH LTD,Listed    ,17 DEC 2025,              10.00,          13900000,             19.80,      275220000.00     
18 DEC 2025,NIITLTD,EQ,NIIT LIMITED             ,Listed    ,18 DEC 2025,               2.00,         136282104,             86.35,    11766596859.35   
18 DEC 2025,NIITMTS,EQ,NIIT LEARNING SYSTEMS LTD,Listed    ,18 DEC 2025,               2.00,         137069781,            401.85,    55081491494.85   
18 DEC 2025,NIKITA,ST,NIKITA GRENTEC RECYCL LTD,Listed    ,18 DEC 2025,              10.00,          24667900,            144.55,     3565744945.00    
18 DEC 2025,NILAINFRA,EQ,NILA INFRASTRUCTURES LTD ,Listed    ,18 DEC 2025,               1.00,         393889200,              9.50,     3734069616.00 
18 DEC 2025,NILASPACES,BE,NILA SPACES LIMITED      ,Listed    ,18 DEC 2025,               1.00,         393889200,             15.60,     6140732628.00
18 DEC 2025,NILKAMAL,EQ,NILKAMAL LIMITED         ,Listed    ,18 DEC 2025,              10.00,          14922525,           1403.00,    20936302575.00  
18 DEC 2025,NINSYS,EQ,NINTEC SYSTEMS LIMITED   ,Listed    ,18 DEC 2025,              10.00,          18576000,            408.05,     7579936800.00    
18 DEC 2025,NIPPOBATRY,EQ,INDO-NATIONAL LIMITED    ,Listed    ,18 DEC 2025,               5.00,           7500000,            401.85,     3013875000.00
18 DEC 2025,NIRAJ,EQ,NIRAJ CEMENT STRUC LTD   ,Listed    ,18 DEC 2025,              10.00,          59694340,             34.70,     2070796654.60     
18 DEC 2025,NIRAJISPAT,EQ,NIRAJ ISPAT IND LTD      ,Listed    ,18 DEC 2025,              10.00,            600000,            206.45,      123870000.00
18 DEC 2025,NIRMAN,SM,NIRMAN AGRI GENTICS LTD  ,Listed    ,18 DEC 2025,              10.00,           8009676,             67.90,      543857000.40    
